A_id,A_amount,A_valueDate,A_currencyCode,Risk_Exposure
865531410393.0,-41842.6,2023-03-09,USD,41842.6
191421037301.0,-40918.46,2023-04-13,USD,40918.46
712329362074.0,40918.46,2023-04-13,USD,40918.46
329960374163.0,-40893.74,2023-04-05,USD,40893.74
306611658361.0,40689.1,2023-05-21,USD,40689.1
845412910912.0,-40689.1,2023-05-21,USD,40689.1
415170488077.0,-40629.29,2023-04-20,USD,40629.29
84970146133.0,40318.73,2023-05-17,USD,40318.73
459659774952.0,-40318.73,2023-05-17,USD,40318.73
527453617884.0,-40051.98,2023-05-03,USD,40051.98
511063936701.0,-40051.08,2023-04-26,USD,40051.08
625669868822.0,40000.0,2023-05-25,USD,40000.0
84550555647.0,-40000.0,2023-05-24,USD,40000.0
258923003851.0,39967.99,2023-04-14,USD,39967.99
95269431359.0,-39945.3,2023-05-05,USD,39945.3
178140554954.0,39945.3,2023-05-06,USD,39945.3
450377460887.0,-39945.3,2023-05-07,USD,39945.3
669389841214.0,39945.3,2023-05-07,USD,39945.3
499882635290.0,39945.3,2023-05-05,USD,39945.3
739096583208.0,39945.3,2023-05-04,USD,39945.3
462911455106.0,-39945.3,2023-05-06,USD,39945.3
214144917804.0,-39454.3,2023-04-09,USD,39454.3
118594167838.0,39342.36,2023-03-15,USD,39342.36
137372375775.0,-39000.0,2023-03-10,USD,39000.0
422483022767.0,-38970.71,2023-03-12,USD,38970.71
845328105700.0,38970.71,2023-03-12,USD,38970.71
511599739043.0,-38589.25,2023-03-30,USD,38589.25
310925753354.0,-38572.19,2023-04-05,USD,38572.19
545779296486.0,-38569.17,2023-04-13,USD,38569.17
395704204549.0,38569.17,2023-04-20,USD,38569.17
276703599978.0,-38520.46,2023-04-27,USD,38520.46
529904301254.0,38504.85,2023-05-17,USD,38504.85
7536571559.0,-38504.85,2023-05-17,USD,38504.85
701069163463.0,38193.95,2022-12-07,USD,38193.95
646883600668.0,-38193.95,2022-12-07,USD,38193.95
217613723633.0,38176.95,2023-05-27,USD,38176.95
439371630226.0,37917.9,2023-05-26,USD,37917.9
728031191985.0,-37876.5,2023-04-19,USD,37876.5
919741526007.0,37876.5,2023-04-19,USD,37876.5
480819677825.0,-37858.96,2023-05-18,USD,37858.96
882229316608.0,-37570.0,2023-04-12,USD,37570.0
486287840709.0,-37568.1,2023-03-08,USD,37568.1
262085766237.0,-37568.0,2023-03-08,USD,37568.0
344393006946.0,37568.0,2023-03-08,USD,37568.0
948801550846.0,-37415.36,2023-03-22,USD,37415.36
984170320554.0,37415.36,2023-03-22,USD,37415.36
96330417102.0,-37415.36,2023-03-22,USD,37415.36
92843017465.0,37415.36,2023-03-22,USD,37415.36
866085176788.0,-36497.06,2023-03-17,USD,36497.06
27348867263.0,36497.06,2023-03-17,USD,36497.06
522935028723.0,-36494.35,2023-04-21,USD,36494.35
866999523982.0,-36475.6,2023-04-19,USD,36475.6
804493756348.0,36429.51,2023-03-26,USD,36429.51
723916361186.0,36429.51,2023-03-25,USD,36429.51
562831388035.0,36031.8,2023-03-17,USD,36031.8
775767878928.0,-36031.8,2023-03-17,USD,36031.8
255886172251.0,-36000.0,2023-03-15,USD,36000.0
67567364197.0,-36000.0,2023-04-07,USD,36000.0
33775257169.0,36000.0,2023-03-15,USD,36000.0
548335776874.0,35741.8,2023-03-12,USD,35741.8
854351879401.0,-35741.8,2023-03-12,USD,35741.8
972515993334.0,35673.4,2023-04-06,USD,35673.4
722067722524.0,-35673.4,2023-04-06,USD,35673.4
534512282526.0,35202.0,2023-03-23,USD,35202.0
42215963261.0,-35184.5,2023-04-06,USD,35184.5
776747868687.0,-35184.5,2023-04-06,USD,35184.5
663098497299.0,35184.5,2023-04-06,USD,35184.5
91098746569.0,35184.5,2023-04-06,USD,35184.5
536628496042.0,-35143.45,2023-03-24,USD,35143.45
58184427746.0,-35000.0,2023-05-27,USD,35000.0
391314227360.0,-34808.34,2023-05-21,USD,34808.34
118526285583.0,-34505.0,2023-04-30,USD,34505.0
261539166849.0,-34428.73,2023-01-05,USD,34428.73
188703123043.0,34428.73,2023-01-05,USD,34428.73
866785371024.0,-34197.69,2023-03-23,USD,34197.69
126470190008.0,34193.0,2023-04-01,USD,34193.0
506175897499.0,-34177.27,2023-05-11,USD,34177.27
653126944458.0,-33864.71,2023-03-12,USD,33864.71
400758628028.0,33864.7,2023-03-12,USD,33864.7
718039353446.0,-33744.0,2023-04-02,USD,33744.0
39043515261.0,-33647.47,2023-04-21,USD,33647.47
212331628142.0,-33589.4,2023-05-19,USD,33589.4
607004496229.0,33467.18,2023-03-11,USD,33467.18
723333042529.0,-33467.18,2023-03-11,USD,33467.18
694001945032.0,-33441.32,2023-04-21,USD,33441.32
292751723183.0,33399.24,2023-04-22,USD,33399.24
303946749184.0,-33399.24,2023-04-22,USD,33399.24
211921575753.0,-33118.73,2023-05-26,USD,33118.73
37056687813.0,-33070.4,2023-04-06,USD,33070.4
821323225177.0,33070.4,2023-04-06,USD,33070.4
950308951941.0,-33046.98,2023-04-12,USD,33046.98
3606335081.0,-32825.51,2023-05-18,USD,32825.51
14374078243.0,32825.51,2023-05-18,USD,32825.51
367562690160.0,-32600.42,2023-04-19,USD,32600.42
284756339043.0,32600.42,2023-04-19,USD,32600.42
321473380971.0,-32591.74,2023-04-06,USD,32591.74
593009173059.0,32591.74,2023-04-06,USD,32591.74
17427987529.0,-32330.0,2023-04-13,USD,32330.0
560735105755.0,32330.0,2023-04-15,USD,32330.0
64493081992.0,-32328.43,2023-04-12,USD,32328.43
655324607975.0,32328.42,2023-04-12,USD,32328.42
721057122399.0,32321.48,2023-03-02,USD,32321.48
905759088196.0,-32321.48,2023-03-02,USD,32321.48
149194469552.0,32321.48,2023-03-05,USD,32321.48
764162310203.0,-32321.48,2023-03-02,USD,32321.48
531140710773.0,-32256.2,2023-03-10,USD,32256.2
814185931443.0,32200.1,2023-04-06,USD,32200.1
322233617862.0,-32200.1,2023-04-06,USD,32200.1
597390183309.0,-32009.18,2023-03-15,USD,32009.18
697815104838.0,32007.27,2023-04-28,USD,32007.27
599371071649.0,-32007.27,2023-04-28,USD,32007.27
587786763723.0,-31952.79,2023-04-12,USD,31952.79
446589834021.0,-31843.14,2023-04-12,USD,31843.14
632765317837.0,31826.12,2023-04-07,USD,31826.12
123967885269.0,-31816.1,2023-05-07,USD,31816.1
347971983439.0,31816.1,2023-05-07,USD,31816.1
88842257109.0,-31816.1,2023-05-07,USD,31816.1
591654845329.0,31816.1,2023-05-04,USD,31816.1
810290260081.0,-31816.1,2023-05-06,USD,31816.1
564931996652.0,31816.1,2023-05-06,USD,31816.1
551183303577.0,-31816.1,2023-05-06,USD,31816.1
619045116117.0,31816.1,2023-05-07,USD,31816.1
197541485475.0,31816.1,2023-05-05,USD,31816.1
462217133736.0,31816.1,2023-05-06,USD,31816.1
969890799641.0,31816.1,2023-05-06,USD,31816.1
154086071800.0,-31816.1,2023-05-06,USD,31816.1
460128132412.0,31816.1,2023-05-11,USD,31816.1
697926147905.0,-31816.1,2023-05-05,USD,31816.1
476443757777.0,31816.1,2023-05-11,USD,31816.1
587255847343.0,-31755.92,2023-05-27,USD,31755.92
561670309806.0,31575.84,2023-03-08,USD,31575.84
301716184827.0,-31575.84,2023-03-08,USD,31575.84
269277463820.0,31546.42,2023-05-14,USD,31546.42
937697506700.0,31490.0,2023-03-10,USD,31490.0
367333268802.0,-31384.11,2023-04-05,USD,31384.11
114932513616.0,-31292.64,2022-12-03,USD,31292.64
237448275847.0,31292.0,2022-12-03,USD,31292.0
842334652544.0,-31255.5,2023-03-24,USD,31255.5
940160895350.0,-31135.24,2023-04-09,USD,31135.24
724802346440.0,-31135.24,2023-04-09,USD,31135.24
957246002443.0,30890.0,2023-02-12,USD,30890.0
953586790299.0,-30890.0,2023-02-12,USD,30890.0
288469124417.0,30860.39,2023-03-12,USD,30860.39
20066956861.0,-30860.39,2023-03-12,USD,30860.39
291061513495.0,30342.38,2023-03-24,USD,30342.38
234948063706.0,-30334.75,2023-03-22,USD,30334.75
288318525944.0,-30053.69,2023-03-22,USD,30053.69
724064867484.0,30053.69,2023-03-22,USD,30053.69
744930573666.0,29864.25,2023-03-17,USD,29864.25
43310845562.0,29692.68,2023-05-13,USD,29692.68
826853632461.0,-29692.68,2023-05-11,USD,29692.68
36505678069.0,-29692.68,2023-05-13,USD,29692.68
181284061095.0,29692.68,2023-05-07,USD,29692.68
736141536697.0,-29692.68,2023-05-07,USD,29692.68
328559873851.0,29692.68,2023-05-04,USD,29692.68
446451188108.0,-29692.68,2023-05-06,USD,29692.68
412754805582.0,29692.68,2023-05-11,USD,29692.68
506852514689.0,29692.68,2023-05-06,USD,29692.68
782861872298.0,29644.1,2023-04-19,USD,29644.1
432880654652.0,-29644.1,2023-04-19,USD,29644.1
606706903031.0,-29604.66,2023-03-31,USD,29604.66
665351880946.0,29494.52,2023-04-05,USD,29494.52
449829391750.0,-29460.0,2023-05-07,USD,29460.0
570105387219.0,-29444.12,2023-04-27,USD,29444.12
797939500056.0,-29411.8,2023-04-30,USD,29411.8
974134284051.0,-28605.82,2023-04-15,USD,28605.82
681364223369.0,-28603.8,2023-05-17,USD,28603.8
318782143825.0,28603.8,2023-05-17,USD,28603.8
9375040013.0,-28591.89,2023-05-07,USD,28591.89
84093149104.0,28591.89,2023-05-07,USD,28591.89
544861077804.0,28546.85,2023-04-12,USD,28546.85
979873959248.0,-28546.85,2023-04-12,USD,28546.85
668370804759.0,-28512.27,2023-04-12,USD,28512.27
802076396299.0,-28500.0,2023-05-25,USD,28500.0
921691075613.0,28482.3,2023-03-23,USD,28482.3
878503957688.0,28448.07,2023-05-07,USD,28448.07
229485715576.0,-28448.07,2023-05-07,USD,28448.07
720850612685.0,-28131.0,2023-04-14,USD,28131.0
843407127653.0,28118.79,2023-03-17,USD,28118.79
581179074153.0,-28118.79,2023-03-17,USD,28118.79
804944230777.0,-27641.3,2023-03-12,USD,27641.3
386681234997.0,27641.3,2023-03-12,USD,27641.3
582469135983.0,27182.93,2023-03-29,USD,27182.93
790576832978.0,-26838.83,2023-05-17,USD,26838.83
255495626962.0,26838.83,2023-05-17,USD,26838.83
388063683373.0,-26805.26,2023-03-15,USD,26805.26
241246140697.0,-26690.0,2023-04-02,USD,26690.0
80792934914.0,-26069.84,2023-04-19,USD,26069.84
610960950415.0,26069.84,2023-04-19,USD,26069.84
34540223715.0,26016.12,2023-05-06,USD,26016.12
428188162216.0,-26016.12,2023-05-05,USD,26016.12
726142079821.0,26016.12,2023-05-05,USD,26016.12
743709087072.0,26016.12,2023-05-07,USD,26016.12
458490879928.0,26016.12,2023-05-04,USD,26016.12
420766387380.0,-26016.12,2023-05-07,USD,26016.12
602821633195.0,-26016.12,2023-05-06,USD,26016.12
689546715732.0,25996.97,2023-05-17,USD,25996.97
77851030006.0,-25745.39,2023-04-12,USD,25745.39
507295753957.0,-25725.67,2023-04-29,USD,25725.67
431411146880.0,-25678.24,2023-04-30,USD,25678.24
514184882342.0,25504.35,2023-03-12,USD,25504.35
680290049485.0,-25504.35,2023-03-12,USD,25504.35
428766018234.0,-25168.46,2023-04-13,USD,25168.46
260707990356.0,-25168.46,2023-04-12,USD,25168.46
355958531650.0,-25123.68,2023-05-17,USD,25123.68
170175072154.0,-24836.3,2023-04-30,USD,24836.3
591515827711.0,24836.3,2023-04-30,USD,24836.3
555036187977.0,-24520.0,2023-04-30,USD,24520.0
782254895346.0,24455.0,2023-04-01,USD,24455.0
493971966865.0,24283.04,2023-04-06,USD,24283.04
247051664306.0,24144.09,2023-04-20,USD,24144.09
675082221373.0,-24121.74,2023-03-09,USD,24121.74
700249369055.0,-23673.26,2023-04-08,USD,23673.26
202091765113.0,-23654.0,2023-04-12,USD,23654.0
980790584468.0,-23654.0,2023-04-12,USD,23654.0
80317970906.0,-23654.0,2023-04-12,USD,23654.0
279558212937.0,-23224.0,2023-04-02,USD,23224.0
981981558357.0,-23075.9,2023-04-21,USD,23075.9
412483034015.0,-23000.0,2023-03-10,USD,23000.0
162776299975.0,22914.12,2023-03-05,USD,22914.12
465775236600.0,22699.66,2023-03-10,USD,22699.66
263971950287.0,-22699.66,2023-03-10,USD,22699.66
145986809444.0,22672.92,2023-05-07,USD,22672.92
375929006369.0,-22543.73,2023-04-05,USD,22543.73
785260876819.0,22543.73,2023-04-07,USD,22543.73
384340476305.0,-22448.77,2023-04-09,USD,22448.77
536051212077.0,22331.7,2023-05-11,USD,22331.7
105022997387.0,22331.7,2023-05-13,USD,22331.7
687124495257.0,-22331.7,2023-05-11,USD,22331.7
336430884710.0,-22331.7,2023-05-07,USD,22331.7
531580189978.0,22331.7,2023-05-05,USD,22331.7
924317939974.0,22331.7,2023-05-07,USD,22331.7
289703669862.0,-22331.7,2023-05-05,USD,22331.7
310581481695.0,22331.7,2023-05-04,USD,22331.7
628177797641.0,-22331.7,2023-05-13,USD,22331.7
89723289525.0,-22331.7,2023-05-04,USD,22331.7
53675455522.0,-22151.66,2023-05-17,USD,22151.66
495172976039.0,-21891.5,2023-04-19,USD,21891.5
503326297556.0,21891.5,2023-04-19,USD,21891.5
504344893961.0,-21870.56,2023-05-18,USD,21870.56
188996550231.0,21820.36,2023-03-11,USD,21820.36
978302178266.0,21820.36,2023-03-11,USD,21820.36
732047247287.0,-21220.35,2023-04-26,USD,21220.35
354394316937.0,-21213.34,2023-04-12,USD,21213.34
386741685390.0,-21188.64,2023-05-17,USD,21188.64
912382672476.0,21179.17,2023-05-17,USD,21179.17
532198708152.0,-21179.17,2023-05-17,USD,21179.17
926153945225.0,21170.73,2023-05-17,USD,21170.73
485594464708.0,21170.73,2023-05-17,USD,21170.73
282623330797.0,-21087.84,2023-05-14,USD,21087.84
143005594377.0,-20965.5,2023-03-12,USD,20965.5
287534549986.0,20965.5,2023-03-12,USD,20965.5
529297480642.0,-20959.02,2023-04-08,USD,20959.02
142076944314.0,20959.02,2023-04-08,USD,20959.02
56141706171.0,20957.9,2023-03-10,USD,20957.9
574176611155.0,-20957.9,2023-03-10,USD,20957.9
635240763345.0,-20651.0,2023-04-26,USD,20651.0
726350614583.0,-20388.82,2023-03-10,USD,20388.82
881959828534.0,-20350.0,2023-05-19,USD,20350.0
980069452689.0,20333.98,2023-05-21,USD,20333.98
548221595602.0,-19379.12,2023-04-22,USD,19379.12
880980798207.0,19379.12,2023-04-22,USD,19379.12
136997182581.0,-19373.93,2023-04-12,USD,19373.93
713880011792.0,19158.61,2023-03-23,USD,19158.61
329813022159.0,-19041.09,2023-04-12,USD,19041.09
88078752054.0,-18823.76,2023-04-12,USD,18823.76
650396681400.0,-18575.18,2023-03-26,USD,18575.18
706644324035.0,-18210.27,2023-03-30,USD,18210.27
45549888408.0,-18197.13,2023-04-14,USD,18197.13
858370222829.0,-18197.13,2023-04-12,USD,18197.13
93264432690.0,18197.12,2023-04-15,USD,18197.12
205592863042.0,18189.63,2023-03-12,USD,18189.63
381121820712.0,-18189.63,2023-03-12,USD,18189.63
14269234048.0,-18000.0,2023-03-10,USD,18000.0
81096836224.0,17998.8,2023-04-08,USD,17998.8
641685357386.0,-17981.25,2023-04-13,USD,17981.25
451577536052.0,17959.5,2023-05-21,USD,17959.5
890067489060.0,-17959.5,2023-05-21,USD,17959.5
142165544441.0,-17959.5,2023-05-04,USD,17959.5
42803479128.0,17951.7,2023-04-19,USD,17951.7
408405303678.0,-17951.7,2023-04-19,USD,17951.7
758433857326.0,-17945.82,2023-04-30,USD,17945.82
341089486134.0,-17942.0,2023-04-01,USD,17942.0
377929904613.0,-17929.66,2023-04-14,USD,17929.66
307862052368.0,-17929.66,2023-04-14,USD,17929.66
785025675960.0,17911.5,2023-03-08,USD,17911.5
61846106713.0,-17911.5,2023-03-08,USD,17911.5
853726745952.0,17859.3,2023-04-19,USD,17859.3
727551897736.0,-17859.3,2023-04-19,USD,17859.3
614539124036.0,-17856.57,2023-05-06,USD,17856.57
838695756253.0,17856.57,2023-05-06,USD,17856.57
354885646755.0,-17674.3,2023-04-09,USD,17674.3
953467610762.0,-17494.61,2023-03-09,USD,17494.61
138414100667.0,-17399.06,2023-01-04,USD,17399.06
466380231773.0,17399.05,2023-01-04,USD,17399.05
622229011544.0,17389.0,2023-05-17,USD,17389.0
19470378477.0,-17389.0,2023-05-17,USD,17389.0
664405349185.0,-17363.85,2023-04-09,USD,17363.85
492094117699.0,-17357.7,2023-03-19,USD,17357.7
409970769712.0,-17343.24,2023-03-17,USD,17343.24
448130546163.0,-17257.69,2023-04-12,USD,17257.69
770534233755.0,-17257.69,2023-04-12,USD,17257.69
111836210928.0,17257.69,2023-04-12,USD,17257.69
585370660693.0,17238.3,2023-03-17,USD,17238.3
821783380854.0,-17238.3,2023-03-17,USD,17238.3
4212474711.0,-17095.07,2023-04-06,USD,17095.07
628268647807.0,-17060.7,2023-05-04,USD,17060.7
106719952605.0,-17027.94,2023-04-12,USD,17027.94
944726085220.0,-17021.76,2023-04-26,USD,17021.76
814609680750.0,-17013.46,2023-03-22,USD,17013.46
971596240881.0,-16980.06,2023-04-23,USD,16980.06
684839687914.0,-16947.06,2023-05-07,USD,16947.06
448079526024.0,16947.06,2023-05-07,USD,16947.06
14689658086.0,16947.06,2023-05-04,USD,16947.06
79890595005.0,-16947.06,2023-05-05,USD,16947.06
604898013481.0,16947.06,2023-05-06,USD,16947.06
208121138698.0,16947.06,2023-05-04,USD,16947.06
319171854863.0,16947.06,2023-05-06,USD,16947.06
839066915226.0,16947.06,2023-05-06,USD,16947.06
635455500151.0,-16947.06,2023-05-05,USD,16947.06
856563041880.0,16947.06,2023-05-04,USD,16947.06
242162158817.0,-16879.23,2023-04-29,USD,16879.23
13789313980.0,16879.23,2023-04-15,USD,16879.23
860194680433.0,-16355.8,2023-03-12,USD,16355.8
822390856749.0,16355.8,2023-03-12,USD,16355.8
856293699422.0,16230.0,2023-03-10,USD,16230.0
534264553714.0,16199.51,2022-11-02,USD,16199.51
578146132445.0,-16199.5,2022-11-02,USD,16199.5
488034771149.0,-16146.0,2023-05-17,USD,16146.0
477250518368.0,-16142.35,2023-04-12,USD,16142.35
675830586632.0,16024.39,2023-03-17,USD,16024.39
270894976614.0,-16024.39,2023-03-17,USD,16024.39
366290068201.0,-15897.83,2023-04-19,USD,15897.83
139915854476.0,15897.83,2023-04-19,USD,15897.83
663286586115.0,-15315.0,2023-02-03,USD,15315.0
675207084775.0,15315.0,2023-02-03,USD,15315.0
20358288884.0,-15315.0,2023-02-12,USD,15315.0
985322120936.0,15315.0,2023-02-12,USD,15315.0
478371794700.0,-15302.8,2023-05-11,USD,15302.8
752429220799.0,-15270.49,2023-04-12,USD,15270.49
244736399233.0,15204.9,2023-03-17,USD,15204.9
465214362569.0,-15204.9,2023-03-17,USD,15204.9
29408985476.0,-15100.0,2023-04-05,USD,15100.0
207593542386.0,-15000.0,2023-04-07,USD,15000.0
471552119350.0,-14938.5,2023-04-06,USD,14938.5
721317477896.0,-14938.3,2023-03-17,USD,14938.3
229672852959.0,14938.3,2023-03-17,USD,14938.3
129426820629.0,-14823.22,2023-04-19,USD,14823.22
528884738759.0,14823.22,2023-04-19,USD,14823.22
328840300732.0,-14785.59,2023-04-14,USD,14785.59
828898815742.0,-14767.75,2023-04-27,USD,14767.75
772845828364.0,-14748.94,2023-04-08,USD,14748.94
400882030443.0,-14731.28,2023-05-06,USD,14731.28
429415802024.0,14731.28,2023-05-06,USD,14731.28
321554197330.0,-14700.0,2023-04-30,USD,14700.0
55533582311.0,-14549.0,2023-04-06,USD,14549.0
670191204591.0,-14549.0,2023-03-09,USD,14549.0
533778181918.0,-14404.07,2023-04-19,USD,14404.07
587830680389.0,-14376.46,2023-05-19,USD,14376.46
761759918884.0,14376.46,2023-05-19,USD,14376.46
316160803910.0,-14344.58,2023-02-09,USD,14344.58
501939071692.0,-14201.8,2023-05-07,USD,14201.8
287893627728.0,14201.8,2023-05-18,USD,14201.8
480980827629.0,-14018.77,2023-04-12,USD,14018.77
790174210161.0,-14000.0,2023-05-12,USD,14000.0
874135682244.0,-13934.73,2023-05-04,USD,13934.73
816535417288.0,13354.99,2023-05-06,USD,13354.99
336295970463.0,-13354.99,2023-05-06,USD,13354.99
798827345759.0,-13330.59,2023-03-17,USD,13330.59
873427035540.0,13330.58,2023-03-17,USD,13330.58
389403836809.0,13317.55,2023-05-06,USD,13317.55
841371831383.0,-13317.55,2023-05-06,USD,13317.55
370169897579.0,-13311.57,2023-05-17,USD,13311.57
727616065555.0,13311.57,2023-05-17,USD,13311.57
443430286203.0,-13305.36,2023-04-08,USD,13305.36
794894404028.0,-13288.89,2023-05-06,USD,13288.89
458354426627.0,13264.59,2023-05-26,USD,13264.59
451225808662.0,13259.18,2023-04-19,USD,13259.18
9452575147.0,-13259.18,2023-04-19,USD,13259.18
851703484215.0,13256.28,2023-05-17,USD,13256.28
243896623334.0,-13256.28,2023-05-17,USD,13256.28
489909935432.0,-13247.37,2023-05-06,USD,13247.37
421103366094.0,13247.37,2023-05-06,USD,13247.37
579126063533.0,13137.83,2023-05-06,USD,13137.83
556983070169.0,-13137.83,2023-05-06,USD,13137.83
201007866568.0,12951.55,2022-11-04,USD,12951.55
450806228795.0,-12951.5,2022-11-04,USD,12951.5
762506734673.0,12888.72,2023-02-02,USD,12888.72
69415866415.0,-12888.72,2023-03-19,USD,12888.72
903087056819.0,-12847.16,2023-03-08,USD,12847.16
953317494960.0,12847.16,2023-03-08,USD,12847.16
946776567298.0,-12828.8,2023-02-09,USD,12828.8
772095307725.0,-12800.0,2023-05-11,USD,12800.0
792724430423.0,-12790.0,2023-04-13,USD,12790.0
359982861576.0,12785.41,2023-05-18,USD,12785.41
898552307752.0,-12785.41,2023-05-18,USD,12785.41
922023906455.0,12760.19,2023-04-19,USD,12760.19
2435382036.0,-12760.19,2023-04-19,USD,12760.19
57083446345.0,-12727.91,2023-04-22,USD,12727.91
852174361480.0,-12651.56,2023-05-06,USD,12651.56
527321871411.0,12651.56,2023-05-06,USD,12651.56
398586527225.0,12486.1,2023-04-19,USD,12486.1
407400972471.0,-12486.1,2023-04-19,USD,12486.1
571543472749.0,-12430.0,2023-04-02,USD,12430.0
942156601951.0,-12415.92,2023-04-19,USD,12415.92
376592590696.0,12415.92,2023-04-19,USD,12415.92
967438458455.0,-12401.1,2023-03-15,USD,12401.1
65622703461.0,12401.09,2023-03-15,USD,12401.09
78127731.0,-12324.28,2023-05-07,USD,12324.28
28738208343.0,12324.28,2023-05-07,USD,12324.28
709863132593.0,-12323.97,2023-05-17,USD,12323.97
189570941260.0,12323.97,2023-05-17,USD,12323.97
54496356938.0,-12323.95,2023-03-24,USD,12323.95
159515019859.0,-12307.45,2023-02-03,USD,12307.45
2011231785.0,12307.44,2023-02-03,USD,12307.44
222502322933.0,12300.4,2023-03-12,USD,12300.4
92034102980.0,12300.4,2023-03-12,USD,12300.4
429848047387.0,-12300.4,2023-03-12,USD,12300.4
997987133879.0,-12300.4,2023-03-12,USD,12300.4
523859609836.0,12293.1,2023-04-19,USD,12293.1
62862173003.0,-12293.1,2023-04-19,USD,12293.1
300734365032.0,12293.0,2023-04-01,USD,12293.0
421244131224.0,-12293.0,2023-04-01,USD,12293.0
125938279690.0,-12286.45,2023-04-06,USD,12286.45
99121793917.0,12286.45,2023-04-06,USD,12286.45
356235400181.0,-12280.44,2023-04-27,USD,12280.44
55546668402.0,12232.49,2023-03-17,USD,12232.49
497217131729.0,-12232.49,2023-03-17,USD,12232.49
725005400624.0,-12220.69,2023-01-07,USD,12220.69
496314630459.0,12220.69,2023-01-07,USD,12220.69
239983776865.0,-12220.69,2023-01-04,USD,12220.69
692512017583.0,12011.27,2023-04-19,USD,12011.27
266659032883.0,-11994.38,2023-04-02,USD,11994.38
184963552270.0,-11979.09,2023-04-12,USD,11979.09
257617401921.0,-11914.9,2023-03-17,USD,11914.9
695719253882.0,11914.89,2023-03-17,USD,11914.89
37908599634.0,-11778.53,2023-04-09,USD,11778.53
109454099057.0,-11726.92,2023-04-19,USD,11726.92
69463899464.0,-11706.57,2023-03-26,USD,11706.57
28858910979.0,-11587.27,2022-11-17,USD,11587.27
378357893434.0,11587.24,2022-11-17,USD,11587.24
551590597478.0,-11520.08,2023-03-19,USD,11520.08
933829054003.0,11520.08,2023-03-19,USD,11520.08
409339986987.0,-11507.72,2023-05-06,USD,11507.72
10231519979.0,11507.72,2023-05-06,USD,11507.72
485516306423.0,-11488.24,2023-03-04,USD,11488.24
236478670978.0,-11472.41,2023-05-06,USD,11472.41
91301633603.0,11472.41,2023-05-06,USD,11472.41
128734897748.0,-11468.0,2023-05-24,USD,11468.0
511324160289.0,11468.0,2023-05-24,USD,11468.0
981598635116.0,10898.99,2023-03-08,USD,10898.99
823974203260.0,-10898.98,2023-03-08,USD,10898.98
201661929671.0,-10895.19,2023-04-19,USD,10895.19
484429305181.0,10895.19,2023-04-19,USD,10895.19
365807030299.0,10894.99,2023-03-17,USD,10894.99
195950049144.0,-10894.99,2023-03-17,USD,10894.99
676422771762.0,-10876.84,2023-04-12,USD,10876.84
34954886651.0,-10854.3,2023-04-14,USD,10854.3
926190320529.0,10830.0,2023-03-11,USD,10830.0
93329563949.0,10827.3,2023-05-18,USD,10827.3
987498469536.0,10768.67,2023-04-21,USD,10768.67
559883369325.0,-10768.67,2023-04-21,USD,10768.67
964037320220.0,10555.42,2023-05-17,USD,10555.42
22568085226.0,-10555.42,2023-05-17,USD,10555.42
918149818478.0,-10468.37,2023-05-03,USD,10468.37
750167288919.0,10468.36,2023-05-03,USD,10468.36
733960284160.0,10440.0,2023-03-15,USD,10440.0
325071801689.0,-10432.84,2023-03-17,USD,10432.84
287946175500.0,10432.84,2023-03-17,USD,10432.84
361553888647.0,10414.0,2023-05-17,USD,10414.0
842552231601.0,-10362.57,2023-04-19,USD,10362.57
983817110091.0,10362.57,2023-04-19,USD,10362.57
768160033062.0,-10346.9,2023-03-17,USD,10346.9
775396175843.0,10346.9,2023-03-17,USD,10346.9
637002048337.0,-10330.94,2023-04-19,USD,10330.94
613416835020.0,10330.93,2023-04-19,USD,10330.93
422034158377.0,-10324.0,2023-03-08,USD,10324.0
157374540457.0,10324.0,2023-03-08,USD,10324.0
289035939963.0,-10309.0,2023-05-11,USD,10309.0
31367205426.0,-10304.42,2023-04-06,USD,10304.42
108021411181.0,10304.42,2023-04-06,USD,10304.42
295354510361.0,-10222.43,2023-04-19,USD,10222.43
293179206647.0,10222.42,2023-04-19,USD,10222.42
798674129063.0,-10134.89,2023-04-09,USD,10134.89
894690365366.0,-10000.0,2023-04-01,USD,10000.0
152275102559.0,-10000.0,2023-03-10,USD,10000.0
639893985114.0,-10000.0,2023-04-07,USD,10000.0
589118007258.0,-10000.0,2023-03-10,USD,10000.0
455967328840.0,-10000.0,2023-04-07,USD,10000.0
459155928105.0,-10000.0,2023-03-10,USD,10000.0
782480107016.0,-10000.0,2023-03-10,USD,10000.0
796519437602.0,-9995.07,2023-03-08,USD,9995.07
46020021705.0,9995.07,2023-03-08,USD,9995.07
786916809.0,-9874.22,2023-05-12,USD,9874.22
756009492487.0,-9873.82,2023-05-17,USD,9873.82
770523372237.0,9873.82,2023-05-17,USD,9873.82
206869090477.0,9856.4,2023-05-17,USD,9856.4
429368913568.0,-9856.4,2023-05-17,USD,9856.4
777255162621.0,-9700.0,2023-05-11,USD,9700.0
705975406180.0,-9635.9,2023-04-12,USD,9635.9
38143448663.0,-9629.1,2023-05-17,USD,9629.1
2620153939.0,9629.1,2023-05-17,USD,9629.1
573564242857.0,-9622.58,2023-04-08,USD,9622.58
149147963090.0,9612.98,2023-05-20,USD,9612.98
486847952077.0,-9612.98,2023-05-06,USD,9612.98
79399950898.0,9557.05,2023-04-19,USD,9557.05
